"Datos 1:Long. de Onda(nm)","Datos 1:Absorbancia","Datos 2:Long. de Onda(nm)","Datos 2:Absorbancia","Datos 3:Long. de Onda(nm)","Datos 3:Absorbancia","Datos 4:Long. de Onda(nm)","Datos 4:Absorbancia","Datos 5:Long. de Onda(nm)","Datos 5:Absorbancia","Datos 6:Long. de Onda(nm)","Datos 6:Absorbancia"
455.69999999999999,0.053067809597695303,455.69999999999999,0.10947157221300885,455.69999999999999,0.22853485047273203,455.69999999999999,0.26014842783254744,455.69999999999999,0.34647250909739946,455.69999999999999,0.32920695933795541
456.80000000000001,0.053349887988117795,456.80000000000001,0.10815592189051348,456.80000000000001,0.22481960465599404,456.80000000000001,0.2562723066782211,456.80000000000001,0.34048564860007402,456.80000000000001,0.3246729822794594
457.89999999999998,0.053731363831635903,457.89999999999998,0.10715101750874578,457.89999999999998,0.22155553817513485,457.89999999999998,0.25234658564552559,457.89999999999998,0.33414880302218508,457.89999999999998,0.31975701317149308
459.10000000000002,0.05392561635060078,459.10000000000002,0.10658138364005376,459.10000000000002,0.21819137781783637,459.10000000000002,0.24843920425801902,459.10000000000002,0.32772213444466525,459.10000000000002,0.31421826409811904
460.19999999999999,0.052557999819277557,460.19999999999999,0.10578201522463315,460.19999999999999,0.21416822352378362,460.19999999999999,0.24379551314065107,460.19999999999999,0.32129474062292518,460.19999999999999,0.30745977886407938
461.30000000000001,0.050742359540481896,461.30000000000001,0.10397714610157016,461.30000000000001,0.20963318256118102,461.30000000000001,0.23812718564967206,461.30000000000001,0.31424859741498312,461.30000000000001,0.30047426253232157
462.39999999999998,0.048328927112357478,462.39999999999998,0.10121393343050822,462.39999999999998,0.20483323151106103,462.39999999999998,0.23275609142015208,462.39999999999998,0.30710631776791741,462.39999999999998,0.29229884818374785
463.60000000000002,0.046776045654929099,463.60000000000002,0.098081662863478636,463.60000000000002,0.19974490721563121,463.60000000000002,0.22728869542004149,463.60000000000002,0.29991315398273444,463.60000000000002,0.2847821584745549
464.69999999999999,0.046097107742816501,464.69999999999999,0.09686396835919564,464.69999999999999,0.19547477524511159,464.69999999999999,0.22292994373934882,464.69999999999999,0.29394164961706881,464.69999999999999,0.27827302697974443
465.80000000000001,0.046646201020286826,465.80000000000001,0.096260728819344665,465.80000000000001,0.19242769970778584,465.80000000000001,0.21979068685308101,465.80000000000001,0.28849966361354995,465.80000000000001,0.27358118080743687
