"Datos 2:Long. de Onda(nm)","Datos 2:Absorbancia","Datos 3:Long. de Onda(nm)","Datos 3:Absorbancia","Datos 4:Long. de Onda(nm)","Datos 4:Absorbancia","Datos 5:Long. de Onda(nm)","Datos 5:Absorbancia","Datos 6:Long. de Onda(nm)","Datos 6:Absorbancia","Datos 7:Long. de Onda(nm)","Datos 7:Absorbancia"
380.30000000000001,0.04796150400500343,380.30000000000001,0.099886657269092627,380.30000000000001,0.13535392576704175,380.30000000000001,0.28241264623704532,380.30000000000001,0.38652025108888233,380.30000000000001,0.37761203321627446
381.39999999999998,0.048282927234994943,381.39999999999998,0.10706333520026345,381.39999999999998,0.14209425757049687,381.39999999999998,0.29922577611125489,381.39999999999998,0.39676946730511942,381.39999999999998,0.40515087264319227
382.60000000000002,0.048502571110370596,382.60000000000002,0.11133795163583349,382.60000000000002,0.15023283947512978,382.60000000000002,0.32052624577381894,382.60000000000002,0.41364441736937541,382.60000000000002,0.4600762061647603
383.69999999999999,0.049290358170198667,383.69999999999999,0.11337104076153426,383.69999999999999,0.15389673991543984,383.69999999999999,0.33595657674787338,383.69999999999999,0.43213795054177284,383.69999999999999,0.49034109050314068
384.80000000000001,0.051159429894005681,384.80000000000001,0.11106836265299358,384.80000000000001,0.15419662230361997,384.80000000000001,0.34470100565591455,384.80000000000001,0.45556416947125622,384.80000000000001,0.51560464249711369
385.89999999999998,0.054185728491007445,385.89999999999998,0.115184078937838,385.89999999999998,0.15756110679965563,385.89999999999998,0.3538311170404409,385.89999999999998,0.4780069920085821,385.89999999999998,0.54787427944983458
387.10000000000002,0.053039784714544735,387.10000000000002,0.11440171786953779,387.10000000000002,0.16202433810047712,387.10000000000002,0.36308975527637655,387.10000000000002,0.50748289915962563,387.10000000000002,0.60135784478300436
388.19999999999999,0.049209185512988807,388.19999999999999,0.1099643503192469,388.19999999999999,0.16056509139194408,388.19999999999999,0.36628757627745956,388.19999999999999,0.52689009814760479,388.19999999999999,0.64779700157204578
389.30000000000001,0.04065264880654551,389.30000000000001,0.10102237132149883,389.30000000000001,0.1589008500432163,389.30000000000001,0.37146993077155499,389.30000000000001,0.54912547251361321,389.30000000000001,0.69156403363228836
390.39999999999998,0.032763154316985732,390.39999999999998,0.093504808118629157,390.39999999999998,0.15428112046752651,390.39999999999998,0.37247375210432443,390.39999999999998,0.5655994179114332,390.39999999999998,0.72243129210076984
