"Datos 1:Long. de Onda(nm)","Datos 1:Absorbancia","Datos 2:Long. de Onda(nm)","Datos 2:Absorbancia","Datos 3:Long. de Onda(nm)","Datos 3:Absorbancia","Datos 4:Long. de Onda(nm)","Datos 4:Absorbancia","Datos 5:Long. de Onda(nm)","Datos 5:Absorbancia","Datos 6:Long. de Onda(nm)","Datos 6:Absorbancia"
380.30000000000001,0.048108942025422152,380.30000000000001,0.062044204764264643,380.30000000000001,0.14946154192427885,380.30000000000001,0.14024874968457346,380.30000000000001,0.18112930081960887,380.30000000000001,0.26142943300231791
381.39999999999998,0.051176230066252826,381.39999999999998,0.064681495715137149,381.39999999999998,0.15107622861848657,381.39999999999998,0.15320297202061339,381.39999999999998,0.18629311944821891,381.39999999999998,0.27567245404204832
382.60000000000002,0.052980414742933579,382.60000000000002,0.06748737668376914,382.60000000000002,0.14800751940881351,382.60000000000002,0.16339141357166942,382.60000000000002,0.19413065597169843,382.60000000000002,0.29800523388838784
383.69999999999999,0.05301567622885428,383.69999999999999,0.0656431746745747,383.69999999999999,0.140804057570598,383.69999999999999,0.16759519506481735,383.69999999999999,0.196892100957482,383.69999999999999,0.29824021454929373
384.80000000000001,0.048853706996570434,384.80000000000001,0.061202027127939429,384.80000000000001,0.13431499063963503,384.80000000000001,0.15523228356785146,384.80000000000001,0.19247065012397702,384.80000000000001,0.28977894045708652
385.89999999999998,0.051104487204301607,385.89999999999998,0.062106954793011981,385.89999999999998,0.12965651721773042,385.89999999999998,0.14823122810779443,385.89999999999998,0.18448307599331937,385.89999999999998,0.2897955655881046
387.10000000000002,0.051877631796042323,387.10000000000002,0.059770349589023386,387.10000000000002,0.12382718258710912,387.10000000000002,0.14306584840616621,387.10000000000002,0.18239322353096998,387.10000000000002,0.29293089418107954
388.19999999999999,0.04974245591510984,388.19999999999999,0.054073812784896758,388.19999999999999,0.11380048954837796,388.19999999999999,0.13470285230604695,388.19999999999999,0.17769236281245315,388.19999999999999,0.29998151240387361
389.30000000000001,0.043581634295560168,389.30000000000001,0.046628065128228924,389.30000000000001,0.10290642704719222,389.30000000000001,0.12418912545771899,389.30000000000001,0.17241810608200425,389.30000000000001,0.3051965448707723
390.39999999999998,0.040198942739052779,390.39999999999998,0.040298289324154801,390.39999999999998,0.093027762927702984,390.39999999999998,0.11200281927761546,390.39999999999998,0.16517049668769523,390.39999999999998,0.31119872804458026
391.60000000000002,0.041708931605679123,391.60000000000002,0.037999892058203644,391.60000000000002,0.086297276708821258,391.60000000000002,0.10552530387022041,391.60000000000002,0.16601606112751499,391.60000000000002,0.31762091173968732
392.69999999999999,0.045874997416339269,392.69999999999999,0.038131106463697773,392.69999999999999,0.083860769615204278,392.69999999999999,0.10398753628843616,392.69999999999999,0.16733535352014539,392.69999999999999,0.32790715886345656
393.80000000000001,0.048826642482879379,393.80000000000001,0.039329813599400687,393.80000000000001,0.084288213545480328,393.80000000000001,0.10524175880078834,393.80000000000001,0.16956770310944891,393.80000000000001,0.33606937936339465
394.89999999999998,0.051002741018178588,394.89999999999998,0.041460123567684803,394.89999999999998,0.086559240657902325,394.89999999999998,0.10792089146717943,394.89999999999998,0.17020798621281941,394.89999999999998,0.34068479934122631
396.10000000000002,0.052807735497584218,396.10000000000002,0.04444319604526803,396.10000000000002,0.090614447937171771,396.10000000000002,0.11270339951530239,396.10000000000002,0.17169941054178373,396.10000000000002,0.34293198785237511
397.19999999999999,0.055028474688724849,397.19999999999999,0.048250002767436184,397.19999999999999,0.096962239406923834,397.19999999999999,0.11856708175426123,397.19999999999999,0.17484672051172345,397.19999999999999,0.34334047344146268
398.30000000000001,0.057044442374663884,398.30000000000001,0.051726514946056179,398.30000000000001,0.1059308963770107,398.30000000000001,0.12684568584501732,398.30000000000001,0.17824916898094179,398.30000000000001,0.34637891375855534
399.39999999999998,0.060160548314476925,399.39999999999998,0.057642727298037988,399.39999999999998,0.11675467502516712,399.39999999999998,0.13543083777335085,399.39999999999998,0.1829690152668213,399.39999999999998,0.34832428344741451
400.60000000000002,0.064320593399102011,400.60000000000002,0.064857622991397523,400.60000000000002,0.12910936607610601,400.60000000000002,0.14513517474669024,400.60000000000002,0.1890279003860631,400.60000000000002,0.35220900542401301
401.69999999999999,0.068153313796414317,401.69999999999999,0.072244782238435112,401.69999999999999,0.13933414322105886,401.69999999999999,0.15434492733279015,401.69999999999999,0.19594510722267833,401.69999999999999,0.35475178064015145
402.80000000000001,0.070792357278511187,402.80000000000001,0.077449415967804969,402.80000000000001,0.14873270124856597,402.80000000000001,0.16195175362529457,402.80000000000001,0.20219529447475315,402.80000000000001,0.35690131958453986
403.89999999999998,0.071879215754989678,403.89999999999998,0.080854557032022711,403.89999999999998,0.15513462394219202,403.89999999999998,0.1689190605036921,403.89999999999998,0.20550316470457264,403.89999999999998,0.35892888170021342
405.10000000000002,0.072003457450855901,405.10000000000002,0.082998056962434452,405.10000000000002,0.16051548126455906,405.10000000000002,0.1722144525602074,405.10000000000002,0.20638668679859729,405.10000000000002,0.35934620684252461
