"Datos 1:Long. de Onda(nm)","Datos 1:Absorbancia","Datos 2:Long. de Onda(nm)","Datos 2:Absorbancia","Datos 3:Long. de Onda(nm)","Datos 3:Absorbancia","Datos 4:Long. de Onda(nm)","Datos 4:Absorbancia","Datos 5:Long. de Onda(nm)","Datos 5:Absorbancia","Datos 6:Long. de Onda(nm)","Datos 6:Absorbancia"
380.30000000000001,0.031757343903965563,380.30000000000001,0.062196502912150065,380.30000000000001,0.046049350741067308,380.30000000000001,0.12572673739465356,380.30000000000001,0.12029493490826426,380.30000000000001,0.18535632432965055
381.39999999999998,0.038714802168783757,381.39999999999998,0.070712485783341661,381.39999999999998,0.051269884098150031,381.39999999999998,0.13002570201414798,381.39999999999998,0.12767405537091858,381.39999999999998,0.19195390282526636
382.60000000000002,0.048838915516229875,382.60000000000002,0.078424498712537982,382.60000000000002,0.056390756842635614,382.60000000000002,0.13632796796352764,382.60000000000002,0.1351976286157921,382.60000000000002,0.20207808389462434
383.69999999999999,0.047025222887338236,383.69999999999999,0.081085560171631599,383.69999999999999,0.057466936521602729,383.69999999999999,0.13504793413507787,383.69999999999999,0.13412663048284768,383.69999999999999,0.20624388451427755
384.80000000000001,0.04320915087739996,384.80000000000001,0.077364779700662467,384.80000000000001,0.054024681042137868,384.80000000000001,0.12745251747882302,384.80000000000001,0.13103361915144496,384.80000000000001,0.20150770847077659
385.89999999999998,0.04210544916964043,385.89999999999998,0.078585141787416157,385.89999999999998,0.055317042151901141,385.89999999999998,0.12152594621915958,385.89999999999998,0.13022289711616031,385.89999999999998,0.20175947651886728
387.10000000000002,0.039148050396747403,387.10000000000002,0.077442243609855632,387.10000000000002,0.049311723772919258,387.10000000000002,0.12020955538273381,387.10000000000002,0.13091191748683539,387.10000000000002,0.20383623886186641
388.19999999999999,0.031063576018402816,388.19999999999999,0.073445533757756865,388.19999999999999,0.042497044513633453,388.19999999999999,0.113515166139176,388.19999999999999,0.12683801115019766,388.19999999999999,0.21083326627196852
389.30000000000001,0.021359418556559095,389.30000000000001,0.066287345485050331,389.30000000000001,0.032171088824594962,389.30000000000001,0.10580382689867163,389.30000000000001,0.12345099501349455,389.30000000000001,0.21272787810761873
390.39999999999998,0.013940180839074223,390.39999999999998,0.061655242933105647,390.39999999999998,0.025932898093410151,390.39999999999998,0.098134003754834165,390.39999999999998,0.12016546919857118,390.39999999999998,0.21482703133005709
391.60000000000002,0.0089167772863154582,391.60000000000002,0.058663357981832087,391.60000000000002,0.021708733257611135,391.60000000000002,0.095087807071362995,391.60000000000002,0.12207163476022598,391.60000000000002,0.21801378165775342
392.69999999999999,0.0082871304031466586,392.69999999999999,0.059842062728990397,392.69999999999999,0.021875964002677328,392.69999999999999,0.093866413699559947,392.69999999999999,0.12585204921809834,392.69999999999999,0.22527628230705088
393.80000000000001,0.010107397557069353,393.80000000000001,0.060792230705702943,393.80000000000001,0.023576298588241063,393.80000000000001,0.094954531806509035,393.80000000000001,0.12937784403866748,393.80000000000001,0.22891805995330294
394.89999999999998,0.011778503173899502,394.89999999999998,0.063166600691853203,394.89999999999998,0.027271714984770989,394.89999999999998,0.095878116019709525,394.89999999999998,0.13256064128708789,394.89999999999998,0.23106675702092194
396.10000000000002,0.01360733758910504,396.10000000000002,0.06488458150760934,396.10000000000002,0.030430849656146064,396.10000000000002,0.097673986399287704,396.10000000000002,0.13433243126771144,396.10000000000002,0.23099182713587729
397.19999999999999,0.015037164625023136,397.19999999999999,0.066824317548848766,397.19999999999999,0.034624510733934466,397.19999999999999,0.099405909988594887,397.19999999999999,0.13881049850081206,397.19999999999999,0.23209333587059167
398.30000000000001,0.018168511436095436,398.30000000000001,0.068565996357690118,398.30000000000001,0.038682218632452248,398.30000000000001,0.10280325141441438,398.30000000000001,0.14361750874898993,398.30000000000001,0.23405955739452922
399.39999999999998,0.022785006908818684,399.39999999999998,0.071786490021655602,399.39999999999998,0.044645357321482448,399.39999999999998,0.10717200604381927,399.39999999999998,0.15102100664230345,399.39999999999998,0.23870648189095456
400.60000000000002,0.029230027044463647,400.60000000000002,0.076417728648309868,400.60000000000002,0.050993353783565176,400.60000000000002,0.11310373370243232,400.60000000000002,0.15923325935102861,400.60000000000002,0.24436971076402969
401.69999999999999,0.034721394830117935,401.69999999999999,0.08106374876108946,401.69999999999999,0.0571878823615799,401.69999999999999,0.11923439556775839,401.69999999999999,0.16770161911443848,401.69999999999999,0.25125670597186445
402.80000000000001,0.040009102594187329,402.80000000000001,0.086405085980840513,402.80000000000001,0.063054781557267736,402.80000000000001,0.12601140708760306,402.80000000000001,0.17710938278524413,402.80000000000001,0.25825357994379239
403.89999999999998,0.042956261790500383,403.89999999999998,0.090190335346686856,403.89999999999998,0.067203199532362756,403.89999999999998,0.131933828274168,403.89999999999998,0.18470496989661167,403.89999999999998,0.26473336700506089
405.10000000000002,0.04447586027677719,405.10000000000002,0.09244432162415861,405.10000000000002,0.069789379706415078,405.10000000000002,0.13539835506467446,405.10000000000002,0.19074807988091003,405.10000000000002,0.26953829225762016
406.19999999999999,0.045476456217393713,406.19999999999999,0.092519619515073481,406.19999999999999,0.071847403926848852,406.19999999999999,0.13838642196204098,406.19999999999999,0.1949783681875481,406.19999999999999,0.27274197135582301
407.30000000000001,0.048462920139328292,407.30000000000001,0.094440392583779342,407.30000000000001,0.075094634601961641,407.30000000000001,0.14174177117553421,407.30000000000001,0.2006053042820648,407.30000000000001,0.27741431226993218
408.39999999999998,0.051700850474829974,408.39999999999998,0.096748130197217952,408.39999999999998,0.07864149799020459,408.39999999999998,0.1456394293119625,408.39999999999998,0.20470908600355409,408.39999999999998,0.28031926853396349
409.60000000000002,0.053968990673119777,409.60000000000002,0.099895544888091381,409.60000000000002,0.081591253529960772,409.60000000000002,0.14786967790347849,409.60000000000002,0.20788579079849479,409.60000000000002,0.28248937696425336
410.69999999999999,0.054615128222251341,410.69999999999999,0.10109071954003968,410.69999999999999,0.083845498370999527,410.69999999999999,0.1484762027547748,410.69999999999999,0.20817550689812103,410.69999999999999,0.28214504339321667
411.80000000000001,0.05561832268831135,411.80000000000001,0.10184632609398658,411.80000000000001,0.084049623489434788,411.80000000000001,0.14781368980041654,411.80000000000001,0.207036142048451,411.80000000000001,0.27940850277569762
